ID, Nazwa hotelu, Imie wlasciciela, Nazwisko Wlasciciela, Data powstania, Liczba gwiazdek, Liczba personelu, Nazwisko opiekuna, Imie opiekuna, Data urodzenia opiekuna, Plec opiekuna, Oddzial, Stanowisko, Kraj, Region, Miasto, Pensja, Waluta, Data zatrudnienia
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Kowalski,"Wiola",1996-02-15,"K",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Asturia,CITY,9177.075499373683,USD,2007-09-04
10042,Mercurial,"Jarogniew",Kowalski,1930-04-14,5,155,Nowak,"Remigiusz",1995-02-11,"M",ODDZ_POL_008,Przewodnik,Polska,Mazury,CITY,8940.488943865104,USD,2012-10-05
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Kowalski,"Saba",1995-11-11,"K",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,2021.9397262279622,USD,2011-07-07
10073,Plaza,"Toligniew",Jopek,2002-04-29,5,218,Kiepski,"Aleksandra",1989-02-24,"K",ODDZ_FRA_006,Przewodnik,Francja,Burgundia,CITY,6535.5971960496345,EUR,2003-04-14
10096,Mercurial,"Zenon",Kowalski,1983-10-19,5,183,Kiepski,"Aspazja",1987-01-30,"K",ODDZ_POL_007,Opiekun,Polska,Pomorze,CITY,6677.320775250106,PLN,2017-04-07
10099,Sheraton,"Bożywoj",Jopek,1967-08-25,2,186,Kowalski,"Lucjola",1995-01-16,"K",ODDZ_FRA_007,Opiekun,Francja,Owernia,CITY,5170.97590122271,PLN,2013-10-11
10088,Sheraton,"JÃ³zefat",Kowalski,1971-05-23,3,227,Krawczyk,"Cibor",1975-03-23,"M",ODDZ_HIS_005,Przewodnik,Hiszpania,Madryt,CITY,6634.681765381233,EUR,2011-02-05
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Krawczyk,"Zacheusz",1976-03-26,"M",ODDZ_POL_008,Opiekun,Polska,Tatry,CITY,3124.372094273209,EUR,2016-01-17
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Nowak,"Bolemysł",1987-06-05,"M",ODDZ_POL_003,Opiekun,Polska,Bieszczady,CITY,5619.051893941076,EUR,2014-01-11
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Kowalski,"Biernat",1995-12-31,"M",ODDZ_HIS_005,Opiekun,Hiszpania,Kantabria,CITY,6422.155892017576,USD,2014-07-12
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Krawczyk,"Kinga",1988-06-02,"K",ODDZ_POL_007,Opiekun,Polska,Mazury,CITY,2664.666157264487,USD,2000-08-13
10044,Mercurial,"Radek",Jopek,1997-11-25,1,135,Jopek,"Rupert",1992-12-28,"M",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,7994.579859579101,EUR,2017-01-20
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Jopek,"Eugeniusz",1992-12-21,"M",ODDZ_POL_008,Glowny opiekun,Polska,Mazury,CITY,1964.756808986626,USD,2003-10-06
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Jopek,"Mira",1978-08-25,"K",ODDZ_HIS_004,Przewodnik,Hiszpania,Barcelona,CITY,7691.646572869009,PLN,2013-02-04
10027,Mercurial,"Emanuela",Krawczyk,1993-12-31,3,221,Kowalski,"Otton",1996-12-10,"M",ODDZ_POL_004,Opiekun,Polska,Mazury,CITY,8688.315132914206,PLN,2014-04-10
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Nowak,"Więcemił",1987-04-29,"M",ODDZ_FRA_003,Przewodnik,Francja,Akwitania,CITY,7015.598194162271,PLN,2004-02-04
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Kowalski,"Fausta",1982-08-04,"K",ODDZ_POL_006,Przewodnik,Polska,Bieszczady,CITY,9846.542821174078,USD,2010-03-28
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Kowalski,"Iwona",1975-05-13,"K",ODDZ_POL_004,Przewodnik,Polska,Bieszczady,CITY,3077.127040826528,PLN,2002-12-13
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Dobiemir",1979-03-06,"M",ODDZ_FRA_001,Opiekun,Francja,Burgundia,CITY,4253.943594745126,PLN,2005-06-13
10069,Mercurial,"Irena",Krawczyk,1933-12-17,4,158,Krawczyk,"Kurt",1984-03-05,"M",ODDZ_HIS_002,Przewodnik,Hiszpania,Asturia,CITY,6730.801414407781,EUR,2012-05-06
10047,Sheraton,"Zelmira",Kowalski,1949-12-07,1,175,Kiepski,"Ismena",1973-03-08,"K",ODDZ_HIS_005,Glowny opiekun,Hiszpania,Barcelona,CITY,1669.914276226997,USD,2009-11-04
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Krawczyk,"Grzegorz",1976-09-16,"M",ODDZ_POL_009,Opiekun,Polska,Bieszczady,CITY,3831.7826807846363,USD,2012-04-25
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Krawczyk,"Asenat",1979-01-15,"M",ODDZ_FRA_005,Glowny opiekun,Francja,Owernia,CITY,4365.41601362334,PLN,2013-11-14
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Krawczyk,"Łękomir",1975-06-20,"M",ODDZ_HIS_006,Przewodnik,Hiszpania,Kantabria,CITY,6784.007159917839,EUR,2011-04-09
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Nowak,"Danisz",1995-08-26,"M",ODDZ_POL_008,Przewodnik,Polska,Tatry,CITY,3092.4539983256145,EUR,2008-12-31
10098,Sheraton,"Dagna",Nowak,1993-07-23,5,137,Kiepski,"Adaukt",1996-09-17,"M",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,8726.274466281273,PLN,2000-11-05
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Kiepski,"Paramon",1993-04-19,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Asturia,CITY,8338.542801164098,USD,2010-09-12
10009,Plaza,"Wielisława",Nowak,1997-08-20,4,72,Jopek,"Maksymilian",1970-03-10,"M",ODDZ_FRA_001,Opiekun,Francja,Owernia,CITY,6618.585960250791,PLN,2005-02-09
10015,Plaza,"Miromir",Krawczyk,1993-04-02,1,192,Jopek,"Angelina",1981-12-02,"K",ODDZ_POL_005,Przewodnik,Polska,Mazury,CITY,6219.562977132505,USD,2002-08-25
10035,Sheraton,"Albert",Nowak,2014-04-13,4,216,Nowak,"Miłowit",1974-05-16,"M",ODDZ_POL_004,Opiekun,Polska,Tatry,CITY,7063.479209040412,USD,2013-06-11
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kiepski,"Edmunda",1970-06-20,"K",ODDZ_HIS_002,Glowny opiekun,Hiszpania,Nawarra,CITY,4135.1347387537135,EUR,2001-12-13
10099,Sheraton,"Bożywoj",Jopek,1967-08-25,2,186,Kowalski,"Sędzisława",1986-02-17,"K",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,2763.069039757987,EUR,2014-08-27
10090,Sheraton,"Uniedrog",Nowak,2015-08-26,4,225,Kowalski,"Paulina",1988-08-01,"K",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,8206.205172034439,USD,2006-05-19
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Kowalski,"Dagobert",1987-03-16,"M",ODDZ_FRA_007,Opiekun,Francja,Owernia,CITY,4407.042968304439,PLN,2006-11-10
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Krawczyk,"Trzebisława",1975-06-29,"K",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Barcelona,CITY,7503.9723254654855,PLN,2004-12-17
10060,Plaza,"Racibor",Kiepski,2014-04-05,5,36,Nowak,"Wirginiusz",1981-03-29,"M",ODDZ_FRA_007,Przewodnik,Francja,Burgundia,CITY,9417.532493937986,EUR,2011-01-05
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Nowak,"Oktawian",1993-11-14,"M",ODDZ_FRA_004,Opiekun,Francja,Burgundia,CITY,3946.2449049116904,PLN,2002-09-06
10058,Plaza,"Dobrowiest",Jopek,1948-07-19,1,183,Nowak,"Agatonik",1975-01-18,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Burgundia,CITY,3243.7857427205017,USD,2001-02-08
10049,Sheraton,"Aureliusz",Jopek,1947-01-13,3,163,Kiepski,"Jurata",1976-03-09,"K",ODDZ_POL_006,Przewodnik,Polska,Mazury,CITY,5888.331733606188,USD,2010-09-21
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Kowalski,"Aniela",1985-01-03,"K",ODDZ_HIS_008,Przewodnik,Hiszpania,Asturia,CITY,9132.078713066165,EUR,2008-04-14
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Jopek,"Edmunda",1971-08-07,"K",ODDZ_POL_004,Przewodnik,Polska,Pomorze,CITY,6557.214400297457,USD,2000-02-21
10036,Sheraton,"Mieczysław",Jopek,1937-03-15,2,168,Jopek,"Pryscylla",1972-03-09,"K",ODDZ_POL_004,Glowny opiekun,Polska,Bieszczady,CITY,8388.351546117421,USD,2016-10-26
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Nowak,"Boguchwała",1970-04-26,"K",ODDZ_FRA_003,Opiekun,Francja,Owernia,CITY,1921.232226010723,USD,2008-11-10
10090,Sheraton,"Uniedrog",Nowak,2015-08-26,4,225,Nowak,"Dalegor",1980-12-02,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,1603.363391738325,PLN,2003-09-27
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Jopek,"Włościsława",1980-10-01,"K",ODDZ_POL_008,Przewodnik,Polska,Bieszczady,CITY,2066.9248136006627,USD,2008-01-19
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Krawczyk,"Sylwery",1975-10-06,"M",ODDZ_HIS_004,Opiekun,Hiszpania,Asturia,CITY,1905.9551580625478,PLN,2013-07-13
10037,Sheraton,"Cieszymir",Nowak,1934-10-01,2,147,Kiepski,"Lutosław",1992-10-20,"M",ODDZ_FRA_002,Przewodnik,Francja,Burgundia,CITY,6720.1812899681845,USD,2003-06-24
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Kowalski,"Konradyn",1998-09-04,"M",ODDZ_POL_006,Opiekun,Polska,Mazury,CITY,2273.389606548987,EUR,2008-05-28
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Jopek,"Gabin",1985-02-07,"M",ODDZ_HIS_003,Opiekun,Hiszpania,Kantabria,CITY,9136.112773225934,PLN,2005-09-05
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Nowak,"Sambor",1983-07-11,"M",ODDZ_FRA_001,Opiekun,Francja,Burgundia,CITY,7132.8212879083785,USD,2010-11-24
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Jopek,"Świętobor",1978-08-15,"M",ODDZ_FRA_003,Przewodnik,Francja,Burgundia,CITY,6159.930817532434,USD,2008-09-18
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Kowalski,"Kasper",1997-04-21,"M",ODDZ_HIS_008,Przewodnik,Hiszpania,Asturia,CITY,2972.4420113943843,PLN,2005-03-08
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Narcyza",1984-12-18,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Burgundia,CITY,9577.805452111465,USD,2008-11-19
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Odo",1988-08-08,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Burgundia,CITY,4859.505210543279,USD,2007-05-02
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Krawczyk,"January",1974-03-16,"M",ODDZ_FRA_003,Opiekun,Francja,Owernia,CITY,4478.148989350206,PLN,2016-08-17
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Nowak,"Jan Nepomucen",1984-09-12,"M",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,2020.2792470612526,EUR,2006-02-12
10075,Mercurial,"Ksaweryna",Nowak,1959-08-14,5,154,Kowalski,"Angelina",1978-11-02,"K",ODDZ_POL_004,Przewodnik,Polska,Mazury,CITY,5118.445570010877,PLN,2015-07-22
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Jopek,"Job",1998-06-23,"M",ODDZ_FRA_004,Opiekun,Francja,Owernia,CITY,5649.666312943211,USD,2016-07-12
10025,Sheraton,"Lewin",Krawczyk,1995-09-17,2,213,Kowalski,"Ruben",1996-06-23,"M",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,6441.590925073676,EUR,2015-12-12
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Nowak,"Frydolin",1970-08-16,"M",ODDZ_FRA_006,Glowny opiekun,Francja,Akwitania,CITY,6570.789788732186,USD,2000-12-06
10015,Plaza,"Miromir",Krawczyk,1993-04-02,1,192,Jopek,"Lea",1977-02-22,"K",ODDZ_POL_007,Glowny opiekun,Polska,Mazury,CITY,6978.418356855079,PLN,2002-08-17
10052,Plaza,"Augustyn",Krawczyk,1987-07-25,1,150,Nowak,"Lubomira",1991-12-25,"K",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,3937.8807981067844,PLN,2016-10-13
10077,Sheraton,"Bazylis",Kiepski,1968-12-24,3,78,Krawczyk,"Sędzisława",1977-07-27,"K",ODDZ_POL_004,Glowny opiekun,Polska,Tatry,CITY,9407.975147332552,EUR,2010-11-07
10082,Mercurial,"Żytomir",Krawczyk,1958-02-04,2,201,Kowalski,"Lea",1977-10-21,"K",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,4749.66694066247,PLN,2003-04-23
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Jopek,"Ambroży",1975-07-01,"M",ODDZ_POL_005,Glowny opiekun,Polska,Bieszczady,CITY,5375.857886073637,USD,2008-05-11
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Kiepski,"Karp",1993-06-09,"M",ODDZ_FRA_005,Opiekun,Francja,Burgundia,CITY,3813.649879518846,EUR,2002-10-16
10017,Mercurial,"Angel",Jopek,1980-04-01,4,132,Jopek,"Beatryks",1992-03-05,"M",ODDZ_FRA_001,Opiekun,Francja,Akwitania,CITY,2350.965234798177,USD,2013-09-01
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Krawczyk,"Przybysław",1971-05-30,"M",ODDZ_POL_001,Glowny opiekun,Polska,Tatry,CITY,8030.662773976487,EUR,2012-03-06
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Jopek,"Przemysł",1980-04-09,"M",ODDZ_POL_003,Glowny opiekun,Polska,Tatry,CITY,3654.5731196036168,USD,2009-07-30
10055,Plaza,"Grzymisław",Jopek,1991-05-12,4,72,Nowak,"Saturnin",1973-10-27,"M",ODDZ_FRA_006,Przewodnik,Francja,Burgundia,CITY,5379.242009053505,PLN,2010-06-07
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Nowak,"Miłosława",1974-10-03,"K",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Murcja,CITY,6477.925922302816,EUR,2007-02-28
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Kowalski,"Karolin",1971-06-26,"M",ODDZ_HIS_003,Przewodnik,Hiszpania,Kantabria,CITY,5476.948880220265,EUR,2004-12-18
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Kiepski,"Bratumiła",1973-01-02,"K",ODDZ_HIS_008,Przewodnik,Hiszpania,Barcelona,CITY,4930.327640813877,USD,2006-05-02
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Kiepski,"Otylia",1995-08-27,"K",ODDZ_HIS_006,Opiekun,Hiszpania,Barcelona,CITY,6257.058261243348,PLN,2016-11-10
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Kowalski,"Wanda",1985-06-16,"K",ODDZ_FRA_004,Glowny opiekun,Francja,Burgundia,CITY,8775.59127126708,EUR,2009-08-09
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Krawczyk,"Jarema",1990-05-25,"K",ODDZ_HIS_005,Przewodnik,Hiszpania,Murcja,CITY,7164.913547456412,EUR,2001-06-25
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Jopek,"Gościsław",1978-09-13,"M",ODDZ_POL_008,Opiekun,Polska,Bieszczady,CITY,6794.294545339113,USD,2000-03-07
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Nowak,"Nadia",1997-02-04,"K",ODDZ_FRA_003,Opiekun,Francja,Owernia,CITY,2973.489933363928,PLN,2012-08-05
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Jopek,"Sławobor",1987-10-24,"M",ODDZ_POL_006,Opiekun,Polska,Bieszczady,CITY,6879.975559352832,USD,2002-03-08
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Krawczyk,"Miłowan",1982-12-29,"M",ODDZ_POL_009,Glowny opiekun,Polska,Bieszczady,CITY,4336.211801212305,USD,2013-03-15
10069,Mercurial,"Irena",Krawczyk,1933-12-17,4,158,Kowalski,"Świętosława",1977-08-14,"K",ODDZ_HIS_004,Opiekun,Hiszpania,Asturia,CITY,9787.636634276412,PLN,2004-06-13
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Nowak,"Jacek",1980-11-09,"M",ODDZ_HIS_001,Przewodnik,Hiszpania,Kantabria,CITY,5152.0119884299875,EUR,2001-09-05
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Krawczyk,"Tamara",1987-05-13,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Kantabria,CITY,6562.38432455388,PLN,2010-12-08
10040,Sheraton,"Przybysław",Krawczyk,1967-11-25,5,199,Krawczyk,"Wisław",1983-04-05,"M",ODDZ_POL_006,Opiekun,Polska,Tatry,CITY,6730.610860530568,USD,2012-10-21
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Kiepski,"Angelina",1992-09-04,"K",ODDZ_POL_004,Opiekun,Polska,Pomorze,CITY,6354.745186457617,USD,2015-05-24
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Kiepski,"Oktawian",1986-01-31,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Barcelona,CITY,3361.1313482643154,USD,2001-08-04
10098,Sheraton,"Dagna",Nowak,1993-07-23,5,137,Kiepski,"Milenia",1997-02-23,"K",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,4173.090608919895,USD,2008-03-28
10050,Sheraton,"Sędzisława",Krawczyk,1998-11-11,1,173,Kiepski,"Małgorzata",1977-01-20,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Nawarra,CITY,5295.931818072675,EUR,2003-04-16
10004,Sheraton,"Patrycja",Jopek,1952-02-04,3,216,Kowalski,"Zefir",1993-03-13,"M",ODDZ_HIS_004,Opiekun,Hiszpania,Madryt,CITY,3289.5493021545344,PLN,2017-08-21
10007,Sheraton,"Zenobiusz",Jopek,1954-09-13,4,81,Jopek,"Atanazja",1979-06-09,"K",ODDZ_HIS_003,Opiekun,Hiszpania,Nawarra,CITY,6247.196740126402,EUR,2004-05-13
10052,Plaza,"Augustyn",Krawczyk,1987-07-25,1,150,Kiepski,"Dymitriusz",1997-11-07,"M",ODDZ_FRA_009,Opiekun,Francja,Owernia,CITY,1502.6482847704385,PLN,2015-10-28
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Kowalski,"Andromeda",1984-01-19,"K",ODDZ_POL_006,Glowny opiekun,Polska,Pomorze,CITY,7430.613844487881,EUR,2011-10-21
10034,Mercurial,"Sewer",Kowalski,1941-11-27,4,193,Kiepski,"Marika",1986-07-26,"K",ODDZ_POL_007,Glowny opiekun,Polska,Mazury,CITY,3646.9909487899713,EUR,2003-12-01
10044,Mercurial,"Radek",Jopek,1997-11-25,1,135,Nowak,"Floryn",1991-09-01,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,3013.8056077797946,EUR,2010-04-10
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Kowalski,"Dionizjusz",1972-02-17,"M",ODDZ_HIS_001,Glowny opiekun,Hiszpania,Barcelona,CITY,1846.000358078977,EUR,2012-08-31
10099,Sheraton,"Bożywoj",Jopek,1967-08-25,2,186,Jopek,"Euzebia",1982-08-08,"K",ODDZ_FRA_006,Glowny opiekun,Francja,Owernia,CITY,4328.891390423449,EUR,2015-08-09
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Nowak,"Beda",1988-12-29,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Akwitania,CITY,4322.9008851874405,PLN,2016-04-13
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Jopek,"Liberata",1994-06-24,"K",ODDZ_HIS_008,Przewodnik,Hiszpania,Asturia,CITY,3298.156183551634,PLN,2002-04-08
10063,Plaza,"Hermenegild",Kiepski,1979-09-08,1,124,Nowak,"Liboriusz",1998-02-01,"M",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,3109.655915858423,PLN,2014-06-01
10063,Plaza,"Hermenegild",Kiepski,1979-09-08,1,124,Kiepski,"Dina",1984-04-29,"K",ODDZ_FRA_003,Opiekun,Francja,Owernia,CITY,7938.430913319598,EUR,2003-11-03
10030,Plaza,"Placydia",Kiepski,1960-01-30,5,176,Jopek,"Gościmir",1991-07-30,"M",ODDZ_FRA_006,Przewodnik,Francja,Burgundia,CITY,9816.138704825462,USD,2010-05-05
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Kowalski,"Cyntia",1977-07-30,"K",ODDZ_HIS_001,Glowny opiekun,Hiszpania,Kantabria,CITY,9580.678018401723,USD,2010-01-05
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kowalski,"Wilhelm",1971-10-16,"M",ODDZ_HIS_007,Przewodnik,Hiszpania,Nawarra,CITY,8759.794133781794,EUR,2008-01-19
10081,Mercurial,"Trzebowit",Kiepski,1988-08-25,2,36,Krawczyk,"Sobiesąd",1975-10-06,"M",ODDZ_HIS_004,Opiekun,Hiszpania,Kantabria,CITY,2109.237530646706,USD,2006-08-04
10064,Sheraton,"Sylwester",Jopek,1951-01-25,5,42,Jopek,"Wierzchosława",1986-07-15,"K",ODDZ_HIS_002,Glowny opiekun,Hiszpania,Barcelona,CITY,4694.73323687164,PLN,2013-10-17
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Kowalski,"Machabeusz",1996-12-01,"M",ODDZ_POL_008,Glowny opiekun,Polska,Tatry,CITY,5760.505635136182,EUR,2004-09-14
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Nowak,"Wisława",1998-09-12,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,8237.707809002826,EUR,2004-11-25
10021,Sheraton,"Pius",Jopek,1956-11-25,2,203,Kowalski,"Nina",1991-02-21,"K",ODDZ_POL_007,Glowny opiekun,Polska,Pomorze,CITY,9440.429698354688,PLN,2000-09-26
10092,Sheraton,"Szczęsna",Kiepski,1998-10-20,4,114,Kowalski,"Sobiesąd",1974-12-10,"M",ODDZ_POL_002,Opiekun,Polska,Bieszczady,CITY,8810.974129485186,EUR,2007-09-03
10068,Plaza,"Gallina",Krawczyk,1968-06-03,2,154,Krawczyk,"Ksenofont",1973-12-12,"M",ODDZ_FRA_005,Przewodnik,Francja,Owernia,CITY,7870.080617732881,EUR,2005-07-12
10033,Plaza,"Herakles",Kiepski,1935-08-06,1,96,Kiepski,"Kwiryn",1987-08-19,"M",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,3782.906298870825,EUR,2010-09-10
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Kowalski,"Morzysław",1975-09-23,"M",ODDZ_POL_009,Przewodnik,Polska,Mazury,CITY,3479.7729897204417,PLN,2001-03-25
10001,Sheraton,"Natasza",Kiepski,1947-04-08,1,79,Kiepski,"Szczęsna",1998-04-07,"K",ODDZ_POL_008,Glowny opiekun,Polska,Pomorze,CITY,6205.485448445272,PLN,2006-05-07
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Kowalski,"Dobrowit",1994-12-05,"M",ODDZ_FRA_002,Opiekun,Francja,Burgundia,CITY,2662.001437295182,PLN,2009-08-29
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Krawczyk,"Niecisław",1992-11-02,"M",ODDZ_HIS_005,Glowny opiekun,Hiszpania,Nawarra,CITY,5981.565027360365,USD,2000-06-19
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Krawczyk,"Marika",1976-11-16,"K",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Asturia,CITY,3402.8728271072077,EUR,2008-07-03
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kowalski,"Adriana",1996-07-06,"K",ODDZ_HIS_009,Opiekun,Hiszpania,Nawarra,CITY,7809.705682853481,EUR,2009-10-27
10027,Mercurial,"Emanuela",Krawczyk,1993-12-31,3,221,Kiepski,"Dobiemiest",1978-01-11,"M",ODDZ_POL_005,Opiekun,Polska,Mazury,CITY,5660.692941674536,USD,2008-08-20
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Kiepski,"Spycigniew",1992-05-21,"M",ODDZ_POL_005,Opiekun,Polska,Bieszczady,CITY,9768.7864003262,EUR,2008-04-19
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Krawczyk,"Franciszka",1974-04-25,"K",ODDZ_POL_008,Opiekun,Polska,Mazury,CITY,2648.4097819082353,PLN,2011-11-02
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Nowak,"Radzim",1974-06-20,"M",ODDZ_POL_006,Opiekun,Polska,Tatry,CITY,5738.498021757562,USD,2010-04-17
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Krawczyk,"Sieciesława",1972-03-03,"K",ODDZ_FRA_006,Przewodnik,Francja,Owernia,CITY,4844.029111273969,USD,2013-04-12
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Kowalski,"Ruta",1972-01-07,"K",ODDZ_POL_007,Opiekun,Polska,Bieszczady,CITY,5955.786118216846,USD,2015-03-30
10030,Plaza,"Placydia",Kiepski,1960-01-30,5,176,Kowalski,"Maurycy",1979-02-10,"M",ODDZ_FRA_004,Opiekun,Francja,Burgundia,CITY,7996.900086413328,USD,2012-09-23
10034,Mercurial,"Sewer",Kowalski,1941-11-27,4,193,Kowalski,"Ostap",1981-07-02,"M",ODDZ_POL_006,Glowny opiekun,Polska,Mazury,CITY,6713.4820010439835,EUR,2003-12-27
10018,Mercurial,"Otniel",Kiepski,1938-05-28,1,35,Jopek,"Epifani",1970-08-11,"M",ODDZ_FRA_001,Przewodnik,Francja,Burgundia,CITY,8136.544899383945,PLN,2001-08-19
10088,Sheraton,"JÃ³zefat",Kowalski,1971-05-23,3,227,Nowak,"Jozafat",1980-10-01,"M",ODDZ_HIS_007,Opiekun,Hiszpania,Madryt,CITY,1968.3504325337897,EUR,2000-10-29
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Jopek,"Adolfa",1996-05-13,"K",ODDZ_HIS_005,Przewodnik,Hiszpania,Asturia,CITY,8719.021852128655,EUR,2000-05-07
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Jopek,"Dziersław",1970-09-03,"M",ODDZ_HIS_003,Opiekun,Hiszpania,Barcelona,CITY,1633.5767002373443,PLN,2004-01-25
